s t h tm
7 8 0 19.9307742043
7 9 0 13.3614128744
7 10 0 34.1272753834
7 11 0 12.7490147843
7 12 0 33.1808419715
7 13 0 17.481181844
7 14 0 18.9286682388
7 15 0 13.1943952135
7 16 0 6.73637899085
7 17 0 28.8383827873
7 18 0 18.427615256
7 19 0 17.5925269513
7 20 0 15.6439875738
7 21 0 11.7469088188
7 22 0 20.4874997408
7 23 0 11.078838175
7 24 0 11.8025813724
7 25 0 34.5726558126
7 26 0 14.2521737327
7 27 0 7.07041431271
7 28 0 26.221772766
7 29 0 12.0809441406
7 30 0 11.1901832823
7 31 0 19.3183761143
8 0 0 53.905419216
8 1 0 36.5358952464
8 2 0 1.31768802528
8 3 0 22.5204862502
8 4 0 1.07810838432
8 5 0 57.8584832918
8 6 0 72.8322108518
8 7 0 26.8329197875
8 9 0 28.7495569152
8 10 0 73.4311599542
8 11 0 27.4318688899
8 12 0 71.394733006
8 13 0 37.6140036307
8 14 0 40.7285389632
8 15 0 28.3901874537
8 16 0 14.4945682781
8 17 0 62.0511270086
8 18 0 39.6504305788
8 19 0 37.8535832716
8 20 0 33.6609395549
8 21 0 25.2756521213
8 22 0 44.0826539366
8 23 0 23.8381742755
8 24 0 25.3954419417
8 25 0 74.389478518
8 26 0 30.6661940429
8 27 0 15.2133072009
8 28 0 56.421005446
8 29 0 25.9943910441
8 30 0 24.0777539165
8 31 0 41.5670677065
9 0 0 44.3347442638
9 1 0 30.0491044454
9 2 0 1.08373819311
9 3 0 18.5220709369
9 4 0 0.886694885276
9 5 0 47.5859588431
9 6 0 59.9011655831
9 7 0 22.068850478
9 8 0 35.2707521032
9 10 0 60.3937738527
9 11 0 22.5614587476
9 12 0 58.718905736
9 13 0 30.9357993307
9 14 0 33.4973623326
9 15 0 23.3496319789
9 16 0 11.9211201243
9 17 0 51.0342167303
9 18 0 32.6106674474
9 19 0 31.1328426386
9 20 0 27.6845847514
9 21 0 20.788068977
9 22 0 36.2559686424
9 23 0 19.60580913
9 24 0 20.8865906309
9 25 0 61.181947084
9 26 0 25.2215434034
9 27 0 12.5122500478
9 28 0 46.4036989961
9 29 0 21.3791989005
9 30 0 19.8028524378
9 31 0 34.1870139101
10 0 0 26.4601013384
10 1 0 17.9340686849
10 2 0 0.64680247716
10 3 0 11.0544423369
10 4 0 0.529202026768
10 5 0 28.4005087699
10 6 0 35.7505369194
10 7 0 13.171250444
10 8 0 21.0504806203
10 9 0 14.1120540471
10 11 0 13.46525157
10 12 0 35.0449342171
10 13 0 18.4632707117
10 14 0 19.9920765668
10 15 0 13.9356533715
10 16 0 7.11482724876
10 17 0 30.4585166517
10 18 0 19.46287454
10 19 0 18.5808711621
10 20 0 16.5228632802
10 21 0 12.4068475164
10 22 0 21.6384828723
10 23 0 11.7012448141
10 24 0 12.4656477416
10 25 0 36.514939847
10 26 0 15.0528576503
10 27 0 7.46762859994
10 28 0 27.6949060675
10 29 0 12.7596488676
10 30 0 11.8188452645
10 31 0 20.4036781432
11 0 0 22.8007256214
11 1 0 15.4538251434
11 2 0 0.557351070745
11 3 0 9.52563648182
11 4 0 0.456014512427
11 5 0 24.4727788336
11 6 0 30.8063137284
11 7 0 11.3496945315
11 8 0 18.1392439388
11 9 0 12.1603869981
11 10 0 31.0596551242
11 12 0 30.1982943785
11 13 0 15.9098396558
11 14 0 17.2272149139
11 15 0 12.0083821606
11 16 0 6.13086177819
11 17 0 26.2461686042
11 18 0 16.7712004015
11 19 0 16.0111762141
11 20 0 14.2377864436
11 21 0 10.6910069025
11 22 0 18.6459267304
11 23 0 10.0829875526
11 24 0 10.7416751816
11 25 0 31.4650013575
11 26 0 12.9710794646
11 27 0 6.43487145314
11 28 0 23.8647594837
11 29 0 10.9950165774
11 30 0 10.1843241109
11 31 0 17.581892868
12 0 0 19.563585564
12 1 0 13.2597635489
12 2 0 0.478220980454
12 3 0 8.1732313023
12 4 0 0.39127171128
12 5 0 20.9982485054
12 6 0 26.4325778287
12 7 0 9.73831814742
12 8 0 15.563919182
12 9 0 10.4339123008
12 10 0 26.6499510016
12 11 0 9.95569132035
12 13 0 13.6510352602
12 14 0 14.7813757595
12 15 0 10.303488397
12 16 0 5.26043078499
12 17 0 22.5198607159
12 18 0 14.3901040482
12 19 0 13.7379845294
12 20 0 12.2163723189
12 21 0 9.17314789779
12 22 0 15.9986655279
12 23 0 8.65145228275
12 24 0 9.21662253238
12 25 0 26.9977480783
12 26 0 11.1295064542
12 27 0 5.52127859251
12 28 0 20.4765528903
12 29 0 9.43399570531
12 30 0 8.73840155193
12 31 0 15.0856982016
13 0 0 76.7061448373
13 1 0 51.9897203897
13 2 0 1.87503909602
13 3 0 32.046122732
13 4 0 1.53412289675
13 5 0 82.3312621254
13 6 0 103.63852458
13 7 0 38.182614319
13 8 0 61.0239996706
13 9 0 40.9099439132
13 10 0 104.490815078
13 11 0 39.0349048172
13 12 0 101.593027385
13 14 0 57.9557538771
13 15 0 40.3985696143
13 16 0 20.6254300563
13 17 0 88.2972956127
13 18 0 56.4216309803
13 19 0 53.8647594858
13 20 0 47.8987259984
13 21 0 35.9666590237
13 22 0 62.728580667
13 23 0 33.9211618281
13 24 0 36.1371171234
13 25 0 105.854479876
13 26 0 43.6372735075
13 27 0 21.6481786541
13 28 0 80.2857649297
13 29 0 36.9894076216
13 30 0 34.2620780273
13 31 0 59.1489605746
14 0 0 58.2685210324
14 1 0 39.4931086997
14 2 0 1.42434162524
14 3 0 24.3432932313
14 4 0 1.16537042065
14 5 0 62.5415459081
14 6 0 78.7272461949
14 7 0 29.0047749139
14 8 0 46.3558456213
14 9 0 31.0765445506
14 10 0 79.3746742063
14 11 0 29.6522029254
14 12 0 77.1734189673
14 13 0 40.6584791204
14 15 0 30.6880877437
14 16 0 15.6677578776
14 17 0 67.0735419884
14 18 0 42.8597343594
14 19 0 40.917450325
14 20 0 36.3854542447
14 21 0 27.3214620841
14 22 0 47.6507016443
14 23 0 25.7676348565
14 24 0 27.4509476864
14 25 0 80.4105590247
14 26 0 33.1483141873
14 27 0 16.4446714914
14 28 0 60.9877186806
14 29 0 28.0983756978
14 30 0 26.0266060611
14 31 0 44.9315039961
15 0 0 66.2909985658
15 1 0 44.9305656946
15 2 0 1.62044663161
15 3 0 27.6949060675
15 4 0 1.32581997132
15 5 0 71.1523384607
15 6 0 89.566504729
15 7 0 32.9981859528
15 8 0 52.7381721924
15 9 0 35.3551992351
15 10 0 90.3030713797
15 11 0 33.7347526035
15 12 0 87.7987447672
15 13 0 46.2563856659
15 14 0 50.0865322497
15 16 0 17.8249129477
15 17 0 76.3083050158
15 18 0 48.7607122784
15 19 0 46.5510123262
15 20 0 41.3950457711
15 21 0 31.0831126609
15 22 0 54.2113054938
15 23 0 29.3153526991
15 24 0 31.230425991
15 25 0 91.4815780209
15 26 0 37.7122125175
15 27 0 18.7087929286
15 28 0 69.3845784989
15 29 0 31.9669926417
15 30 0 29.6099793594
15 31 0 51.1177255608
16 0 0 72.9060239004
16 1 0 49.4140828658
16 2 0 1.7821472509
16 3 0 30.4585166517
16 4 0 1.45812047801
16 5 0 78.2524656531
16 6 0 98.5041389588
16 7 0 36.2909985638
16 8 0 58.0007923475
16 9 0 38.8832127469
16 10 0 99.314205891
16 11 0 37.101065496
16 12 0 96.5599783215
16 13 0 50.8722033439
16 14 0 55.0845513914
16 15 0 38.3971725876
16 17 0 83.9229341787
16 18 0 53.6264309134
16 19 0 51.1962301167
16 20 0 45.5257615912
16 21 0 34.18482454
16 22 0 59.6209262119
16 23 0 32.2406639026
16 24 0 34.3468379264
16 25 0 100.610312983
16 26 0 41.47542693
16 27 0 20.5757000786
16 28 0 76.3083050158
16 29 0 35.1569048587
16 30 0 32.5646906755
16 31 0 56.2186450966
17 0 0 51.6534956978
17 1 0 35.0095915285
17 2 0 1.26264100595
17 3 0 21.5796826471
17 4 0 1.03306991396
17 5 0 55.4414187156
17 6 0 69.789611965
17 7 0 25.7119623029
17 8 0 41.0932254662
17 9 0 27.5485310388
17 10 0 70.363539695
17 11 0 26.2858900329
17 12 0 68.4121854131
17 13 0 36.0426614425
17 14 0 39.0270856383
17 15 0 27.2041744008
17 16 0 13.8890510654
17 18 0 37.9940157244
17 19 0 36.2722325345
17 20 0 32.2547384246
17 21 0 24.219750205
17 22 0 42.2410809262
17 23 0 22.842323653
17 24 0 24.334535751
17 25 0 71.281824063
17 26 0 29.3850997747
17 27 0 14.5777643414
17 28 0 54.0639921637
17 29 0 24.9084634809
17 30 0 23.071894745
17 31 0 39.8305844603
18 0 0 74.7357117589
18 1 0 50.6542046366
18 2 0 1.82687295411
18 3 0 31.2229195793
18 4 0 1.49471423518
18 5 0 80.2163306213
18 6 0 100.976250554
18 7 0 37.20177652
18 8 0 59.4564106882
18 9 0 39.8590462714
18 10 0 101.806647352
18 11 0 38.0321733173
18 12 0 98.9832982407
18 13 0 52.1489188718
18 14 0 56.4669822179
18 15 0 39.360808193
18 16 0 20.0956024952
18 17 0 86.0291082025
18 19 0 52.4810775907
18 20 0 46.6683000095
18 21 0 35.042744847
18 22 0 61.1172042829
18 23 0 33.0497925334
18 24 0 35.2088242064
18 25 0 103.135282227
18 26 0 42.5163160229
18 27 0 21.092078652
18 28 0 78.2233783077
18 29 0 36.0392210038
18 30 0 33.3819512523
18 31 0 57.6295377341
19 0 0 45.7421964626
19 1 0 31.0030442691
19 2 0 1.1181425802
19 3 0 19.1100731888
19 4 0 0.914843929253
19 5 0 49.0966242032
19 6 0 61.8027898873
19 7 0 22.7694489058
19 8 0 36.3904585192
19 9 0 24.3958381134
19 10 0 62.3110365146
19 11 0 23.2776955332
19 12 0 60.5829979816
19 13 0 31.9178881984
19 14 0 34.5607706607
19 15 0 24.090890137
19 16 0 12.2995683822
19 17 0 52.6543505948
19 18 0 33.6459267314
19 20 0 28.5634604578
19 21 0 21.4480076747
19 22 0 37.4069517739
19 23 0 20.228215769
19 24 0 21.5496570002
19 25 0 63.1242311184
19 26 0 26.022227321
19 27 0 12.909464335
19 28 0 47.8768322975
19 29 0 22.0579036275
19 30 0 20.43151442
19 31 0 35.272315939
20 0 0 69.3873934033
20 1 0 47.0292333067
20 2 0 1.69613628319
20 3 0 28.9885110218
20 4 0 1.38774786807
20 5 0 74.4758022529
20 6 0 93.7500781982
20 7 0 34.5395024941
20 8 0 55.2015263075
20 9 0 37.0066098151
20 10 0 94.5210492361
20 11 0 35.3104735319
20 12 0 91.8997477075
20 13 0 48.4169811748
20 14 0 52.4260305714
20 15 0 36.5440271924
20 16 0 18.6574991151
20 17 0 79.8725995176
20 18 0 51.0382827033
20 19 0 48.7253695899
20 21 0 32.5349777958
20 22 0 56.7434683831
20 23 0 30.684647305
20 24 0 32.6891720033
20 25 0 95.7546028966
20 26 0 39.4737171361
20 27 0 19.5826643605
20 28 0 72.6254717621
20 29 0 33.4601430411
20 30 0 30.9930357201
20 31 0 53.5053900243
21 0 0 83.8841510515
21 1 0 56.8548134904
21 2 0 2.05050147015
21 3 0 35.0449342171
21 4 0 1.67768302103
21 5 0 90.0356554619
21 6 0 113.336808532
21 7 0 41.7556663012
21 8 0 66.7345023921
21 9 0 44.7382138941
21 10 0 114.268854655
21 11 0 42.687712424
21 12 0 111.099897837
21 13 0 58.5324965115
21 14 0 63.37913635
21 15 0 44.1789862204
21 16 0 22.5555161716
21 17 0 96.5599783215
21 18 0 61.701453329
21 19 0 58.9053149606
21 20 0 52.380992101
21 22 0 68.5985946376
21 23 0 37.0954356872
21 24 0 39.5187556065
21 25 0 115.760128451
21 26 0 47.7207614871
21 27 0 23.673971519
21 28 0 87.7987447672
21 29 0 40.4508017293
21 30 0 37.4682541363
21 31 0 64.6840009219
22 0 0 8.16322275333
22 1 0 5.53285097726
22 2 0 0.199545445081
22 3 0 3.41041306139
22 4 0 0.163264455067
22 5 0 8.76185908857
22 6 0 11.0294209645
22 7 0 4.06347088166
22 8 0 6.49429721265
22 9 0 4.35371880178
22 10 0 11.1201234395
22 11 0 4.15417335669
22 12 0 10.8117350244
22 13 0 5.69611543232
22 14 0 6.16776830252
22 15 0 4.29929731675
22 16 0 2.1949998959
22 17 0 9.39677641383
22 18 0 6.00450384745
22 19 0 5.73239642234
22 20 0 5.09747909708
22 21 0 3.82764444656
22 23 0 3.60995850647
22 24 0 3.84578494157
22 25 0 11.2652473996
22 26 0 4.64396672189
22 27 0 2.30384286594
22 28 0 8.54417314849
22 29 0 3.93648741661
22 30 0 3.64623949649
22 31 0 6.29475176757
23 0 0 109.64052629
23 1 0 74.3119122635
23 2 0 2.68010175377
23 3 0 45.805375428
23 4 0 2.19281052581
23 5 0 117.680831552
23 6 0 148.136533299
23 7 0 54.5766175312
23 8 0 87.2251298044
23 9 0 58.4749473549
23 10 0 149.354761369
23 11 0 55.7948456011
23 12 0 145.212785931
23 13 0 76.5047227893
23 14 0 82.8395087528
23 15 0 57.744010513
23 16 0 29.4811192914
23 17 0 126.208428041
23 18 0 80.6466982269
23 19 0 76.9920140173
23 20 0 68.464417528
23 21 0 51.4092245495
23 22 0 89.6615859442
23 24 0 51.6528701635
23 25 0 151.303926281
23 26 0 62.3732771785
23 27 0 30.9429929753
23 28 0 114.757084184
23 29 0 52.8710982334
23 30 0 48.9727684097
23 31 0 84.5450280506
24 0 0 13.2300506692
24 1 0 8.96703434245
24 2 0 0.32340123858
24 3 0 5.52722116846
24 4 0 0.264601013384
24 5 0 14.2002543849
24 6 0 17.8752684597
24 7 0 6.585625222
24 8 0 10.5252403102
24 9 0 7.05602702357
24 10 0 18.0222690227
24 11 0 6.73262578499
24 12 0 17.5224671085
24 13 0 9.23163535583
24 14 0 9.99603828339
24 15 0 6.96782668577
24 16 0 3.55741362438
24 17 0 15.2292583259
24 18 0 9.73143727
24 19 0 9.29043558103
24 20 0 8.26143164009
24 21 0 6.20342375822
24 22 0 10.8192414361
24 23 0 5.85062240704
24 25 0 18.2574699235
24 26 0 7.52642882514
24 27 0 3.73381429997
24 28 0 13.8474530338
24 29 0 6.37982443381
24 30 0 5.90942263224
24 31 0 10.2018390716
25 0 0 44.4754894837
25 1 0 30.1444984278
25 2 0 1.08717863182
25 3 0 18.5808711621
25 4 0 0.889509789673
25 5 0 47.7370253791
25 6 0 60.0913280135
25 7 0 22.1389103208
25 8 0 35.3827227448
25 9 0 23.720261058
25 10 0 60.5855001189
25 11 0 22.6330824261
25 12 0 58.9053149606
25 13 0 31.0340082175
25 14 0 33.6037031654
25 15 0 23.4237577947
25 16 0 11.9589649501
25 17 0 51.1962301167
25 18 0 32.7141933758
25 19 0 31.2316770596
25 20 0 27.772472322
25 21 0 20.8540628468
25 22 0 36.3710669555
25 23 0 19.6680497939
25 24 0 20.9528972679
25 26 0 25.3016117951
25 27 0 12.5519714765
25 28 0 46.5510123262
25 29 0 21.4470693732
25 30 0 19.865718636
25 31 0 34.295544113
26 0 0 0.84447131931
26 1 0 0.572363894199
26 2 0 0.0206426322498
26 3 0 0.352801351178
26 4 0 0.0168894263862
26 5 0 0.906399216059
26 6 0 1.14097458253
26 7 0 0.420359056723
26 8 0 0.671823849584
26 9 0 0.450384703632
26 10 0 1.15035759719
26 11 0 0.429742071382
26 12 0 1.11845534735
26 13 0 0.589253320585
26 14 0 0.638044996812
26 15 0 0.444754894837
26 16 0 0.227068954748
26 17 0 0.972080318672
26 18 0 0.621155570426
26 19 0 0.593006526449
26 20 0 0.527325423836
26 21 0 0.39596321861
26 22 0 0.690589878902
26 23 0 0.373443983428
26 24 0 0.397839821542
26 25 0 1.16537042065
26 27 0 0.238328572339
26 28 0 0.883879980878
26 29 0 0.407222836201
26 30 0 0.377197189292
26 31 0 0.651181217335
27 0 0 12.9485602294
27 1 0 8.77624637772
27 2 0 0.316520361164
27 3 0 5.40962071807
27 4 0 0.258971204588
27 5 0 13.8981213129
27 6 0 17.4949435989
27 7 0 6.44550553642
27 8 0 10.301299027
27 9 0 6.90589878902
27 10 0 17.6388164903
27 11 0 6.58937842786
27 12 0 17.1496486594
27 13 0 9.03521758231
27 14 0 9.78335661778
27 15 0 6.81957505416
27 16 0 3.4817239728
27 17 0 14.905231553
27 18 0 9.5243854132
27 19 0 9.09276673888
27 20 0 8.08565649882
27 21 0 6.07143601868
27 22 0 10.5890448098
27 23 0 5.72614107923
27 24 0 6.10021059697
27 25 0 17.8690131166
27 26 0 7.36629204163
27 28 0 13.5528263735
27 29 0 6.24408348841
27 30 0 5.78369023581
27 31 0 9.9847786658
28 0 0 19.7043307839
28 1 0 13.3551575313
28 2 0 0.481661419162
28 3 0 8.2320315275
28 4 0 0.394086615678
28 5 0 21.1493150414
28 6 0 26.6227402591
28 7 0 9.80837799021
28 8 0 15.6758898236
28 9 0 10.5089764181
28 10 0 26.8416772678
28 11 0 10.0273149989
28 12 0 26.0972914382
28 13 0 13.749244147
28 14 0 14.8877165923
28 15 0 10.3776142129
28 16 0 5.29827561078
28 17 0 22.6818741024
28 18 0 14.4936299766
28 19 0 13.8368189505
28 20 0 12.3042598895
28 21 0 9.23914176756
28 22 0 16.1137638411
28 23 0 8.71369294666
28 24 0 9.2829291693
28 25 0 27.1919764818
28 26 0 11.209574846
28 27 0 5.56100002123
28 29 0 9.50186617801
28 30 0 8.80126775014
28 31 0 15.1942284045
29 0 0 12.24483413
29 1 0 8.29927646589
29 2 0 0.299318167622
29 3 0 5.11561959209
29 4 0 0.2448966826
29 5 0 13.1427886329
29 6 0 16.5441314467
29 7 0 6.09520632249
29 8 0 9.74144581897
29 9 0 6.53057820266
29 10 0 16.6801851593
29 11 0 6.23126003504
29 12 0 16.2176025366
29 13 0 8.54417314849
29 14 0 9.25165245377
29 15 0 6.44894597513
29 16 0 3.29249984384
29 17 0 14.0951646207
29 18 0 9.00675577117
29 19 0 8.59859463351
29 20 0 7.64621864562
29 21 0 5.74146666984
29 22 0 10.0135532441
29 23 0 5.41493775971
29 24 0 5.76867741235
29 25 0 16.8978710994
29 26 0 6.96595008284
29 27 0 3.45576429891
29 28 0 12.8162597227
29 30 0 5.46935924473
29 31 0 9.44212765135
30 0 0 86.6990554492
30 1 0 58.7626931378
30 2 0 2.11931024431
30 3 0 36.220938721
30 4 0 1.73398110898
30 5 0 93.0569861821
30 6 0 117.14005714
30 7 0 43.1568631569
30 8 0 68.973915224
30 9 0 46.2394962396
30 10 0 118.103379979
30 11 0 44.1201859952
30 12 0 114.828082328
30 13 0 60.4966742467
30 14 0 65.505953006
30 15 0 45.6615025366
30 16 0 23.3124126874
30 17 0 99.8002460504
30 18 0 63.771971897
30 19 0 60.8820033821
30 20 0 54.1387435138
30 21 0 40.6522237773
30 22 0 70.9005609006
30 23 0 38.3402489653
30 24 0 40.8448883449
30 25 0 119.64469652
30 26 0 49.3221293222
30 27 0 24.4684000934
30 28 0 90.7450113701
30 29 0 41.8082111833
30 31 0 66.8546049797
31 0 0 22.8007256214
31 1 0 15.4538251434
31 2 0 0.557351070745
31 3 0 9.52563648182
31 4 0 0.456014512427
31 5 0 24.4727788336
31 6 0 30.8063137284
31 7 0 11.3496945315
31 8 0 18.1392439388
31 9 0 12.1603869981
31 10 0 31.0596551242
31 11 0 11.6030359273
31 12 0 30.1982943785
31 13 0 15.9098396558
31 14 0 17.2272149139
31 15 0 12.0083821606
31 16 0 6.13086177819
31 17 0 26.2461686042
31 18 0 16.7712004015
31 19 0 16.0111762141
31 20 0 14.2377864436
31 21 0 10.6910069025
31 22 0 18.6459267304
31 23 0 10.0829875526
31 24 0 10.7416751816
31 25 0 31.4650013575
31 26 0 12.9710794646
31 27 0 6.43487145314
31 28 0 23.8647594837
31 29 0 10.9950165774
31 30 0 10.1843241109
