s t h tm
7 24 0 0.006842956167
7 25 0 0.004460945311
7 26 0 0.000575427727
7 27 0 0.000235497962
7 28 0 0.003036712497
7 29 0 0.000312212656
7 30 0 0.000063923914
7 31 0 0.000748834630
8 0 0 0.000168166038
8 1 0 0.002415660710
8 2 0 0.002730038939
8 3 0 0.000899691883
8 4 0 0.002573430242
8 5 0 0.006615950605
8 6 0 0.003630966025
8 7 0 0.000769703062
8 9 0 0.000170848075
8 10 0 0.002836168788
8 11 0 0.007249758872
8 12 0 0.002996804447
8 13 0 0.000201200521
8 14 0 0.000655739654
8 15 0 0.008172492610
8 16 0 0.000462013042
8 17 0 0.007433415750
8 18 0 0.020571712392
8 19 0 0.006358170094
8 20 0 0.007203961377
8 21 0 0.000085220762
8 22 0 0.000139325695
8 23 0 0.000867043237
8 24 0 0.008302208376
8 25 0 0.005412236557
8 26 0 0.000698137001
8 27 0 0.000285717621
8 28 0 0.003684287801
8 29 0 0.000378791631
8 30 0 0.000077555612
8 31 0 0.000908522718
9 0 0 0.000278900364
9 1 0 0.004006330053
9 2 0 0.004527720720
9 3 0 0.001492122886
9 4 0 0.004267987997
9 5 0 0.010972435669
9 6 0 0.006021892167
9 7 0 0.001276538752
9 8 0 0.004225114621
9 10 0 0.004703735174
9 11 0 0.012023595335
9 12 0 0.004970146540
9 13 0 0.000333687464
9 14 0 0.001087532480
9 15 0 0.013553932725
9 16 0 0.000766240362
9 17 0 0.012328186981
9 18 0 0.034117816818
9 19 0 0.010544911305
9 20 0 0.011947641010
9 21 0 0.000141337109
9 22 0 0.000231069172
9 23 0 0.001437975691
9 24 0 0.013769064002
9 25 0 0.008976097464
9 26 0 0.001157847722
9 27 0 0.000473857560
9 28 0 0.006110325379
9 29 0 0.000628219141
9 30 0 0.000128624595
9 31 0 0.001506768667
10 0 0 0.000317630390
10 1 0 0.004562676659
10 2 0 0.005156471227
10 3 0 0.001699329355
10 4 0 0.004860670229
10 5 0 0.012496143717
10 6 0 0.006858133621
10 7 0 0.001453807722
10 8 0 0.004811843160
10 9 0 0.000322696197
10 11 0 0.013693274659
10 12 0 0.005660335346
10 13 0 0.000380025605
10 14 0 0.001238554736
10 15 0 0.015436125248
10 16 0 0.000872645780
10 17 0 0.014040164001
10 18 0 0.038855652028
10 19 0 0.012009250373
10 20 0 0.013606772794
10 21 0 0.000160964154
10 22 0 0.000263157030
10 23 0 0.001637662907
10 24 0 0.015681131137
10 25 0 0.010222580228
10 26 0 0.001318634437
10 27 0 0.000539660687
10 28 0 0.006958847278
10 29 0 0.000715457981
10 30 0 0.000146486292
10 31 0 0.001716008950
11 0 0 0.000034930356
11 1 0 0.000501765336
11 2 0 0.000567065938
11 3 0 0.000186878148
11 4 0 0.000534536198
11 5 0 0.001374222244
11 6 0 0.000754200655
11 7 0 0.000159877715
11 8 0 0.000529166602
11 9 0 0.000035487451
11 10 0 0.000589110540
11 12 0 0.000622476735
11 13 0 0.000041792064
11 14 0 0.000136205977
11 15 0 0.001697537029
11 16 0 0.000095966345
11 17 0 0.001544020789
11 18 0 0.004273022344
11 19 0 0.001320677752
11 20 0 0.001496360018
11 21 0 0.000017701503
11 22 0 0.000028939828
11 23 0 0.000180096584
11 24 0 0.001724480744
11 25 0 0.001124194588
11 26 0 0.000145012479
11 27 0 0.000059347406
11 28 0 0.000765276307
11 29 0 0.000078680135
11 30 0 0.000016109347
11 31 0 0.000188712432
12 0 0 0.000539989162
12 1 0 0.007756801672
12 2 0 0.008766285149
12 3 0 0.002888953517
12 4 0 0.008263407156
12 5 0 0.021244132713
12 6 0 0.011659204960
12 7 0 0.002471553215
12 8 0 0.008180398449
12 9 0 0.000548601312
12 10 0 0.009107073150
12 11 0 0.023279321263
12 13 0 0.000646064463
12 14 0 0.002105611281
12 15 0 0.026242263274
12 16 0 0.001483545899
12 17 0 0.023869052253
12 18 0 0.066056748947
12 19 0 0.020416387206
12 20 0 0.023132263326
12 21 0 0.000273647930
12 22 0 0.000447381448
12 23 0 0.002784117158
12 24 0 0.026658786782
12 25 0 0.017378949534
12 26 0 0.002241751185
12 27 0 0.000917452897
12 28 0 0.011830423725
12 29 0 0.001216317980
12 30 0 0.000249034767
12 31 0 0.002917309748
13 0 0 0.000290012390
13 1 0 0.004165951375
13 2 0 0.004708115434
13 3 0 0.001551572463
13 4 0 0.004438034368
13 5 0 0.011409602518
13 6 0 0.006261818078
13 7 0 0.001327398966
13 8 0 0.004393452819
13 9 0 0.000294637724
13 10 0 0.004891142705
13 11 0 0.012502642781
13 12 0 0.005168168507
13 14 0 0.001130862253
13 15 0 0.014093952301
13 16 0 0.000796769124
13 17 0 0.012819370053
13 18 0 0.035477148412
13 19 0 0.010965044609
13 20 0 0.012423662263
13 21 0 0.000146968302
13 22 0 0.000240275494
13 23 0 0.001495267920
13 24 0 0.014317654899
13 25 0 0.009333725648
13 26 0 0.001203979014
13 27 0 0.000492737125
13 28 0 0.006353774670
13 29 0 0.000653248823
13 30 0 0.000133749292
13 31 0 0.001566801766
14 0 0 0.000208232189
14 1 0 0.002991200386
14 2 0 0.003380480336
14 3 0 0.001114046644
14 4 0 0.003186559064
14 5 0 0.008192224149
14 6 0 0.004496056474
14 7 0 0.000953087528
14 8 0 0.003154549006
14 9 0 0.000211553231
14 10 0 0.003511895995
14 11 0 0.008977039468
14 12 0 0.003710803666
14 13 0 0.000249137255
14 15 0 0.010119617770
14 16 0 0.000572089278
14 17 0 0.009204453245
14 18 0 0.025472995355
14 19 0 0.007873026523
14 20 0 0.008920330559
14 21 0 0.000105524909
14 22 0 0.000172520533
14 23 0 0.001073619343
14 24 0 0.010280238775
14 25 0 0.006701720987
14 26 0 0.000864470602
14 27 0 0.000353790850
14 28 0 0.004562082352
14 29 0 0.000469040072
14 30 0 0.000096033510
14 31 0 0.001124981457
15 0 0 0.000142902551
15 1 0 0.002052757400
15 2 0 0.002319906770
15 3 0 0.000764531693
15 4 0 0.002186825306
15 5 0 0.005622040177
15 6 0 0.003085488102
15 7 0 0.000654071016
15 8 0 0.002164857910
15 9 0 0.000145181668
15 10 0 0.002410092793
15 11 0 0.006160631794
15 12 0 0.002546596250
15 13 0 0.000170974284
15 14 0 0.000557228265
15 16 0 0.000392605091
15 17 0 0.006316698006
15 18 0 0.017481235951
15 19 0 0.005402985883
15 20 0 0.006121714431
15 21 0 0.000072418097
15 22 0 0.000118394877
15 23 0 0.000736787834
15 24 0 0.007054972419
15 25 0 0.004599159393
15 26 0 0.000593256284
15 27 0 0.000242794428
15 28 0 0.003130799378
15 29 0 0.000321885984
15 30 0 0.000065904477
15 31 0 0.000772035876
16 0 0 0.000053328865
16 1 0 0.000766055054
16 2 0 0.000865750773
16 3 0 0.000285310562
16 4 0 0.000816086975
16 5 0 0.002098052253
16 6 0 0.001151453042
16 7 0 0.000244088467
16 8 0 0.000807889107
16 9 0 0.000054179393
16 10 0 0.000899406702
16 11 0 0.002299045722
16 12 0 0.000950347531
16 13 0 0.000063804770
16 14 0 0.000207948357
16 15 0 0.002591663324
16 17 0 0.002357287047
16 18 0 0.006523707645
16 19 0 0.002016304820
16 20 0 0.002284522407
16 21 0 0.000027025234
16 22 0 0.000044183007
16 23 0 0.000274957013
16 24 0 0.002632798827
16 25 0 0.001716330091
16 26 0 0.000221393417
16 27 0 0.000090606858
16 28 0 0.001168362460
16 29 0 0.000120122516
16 30 0 0.000024594459
16 31 0 0.000288110999
17 0 0 0.000076974448
17 1 0 0.001105717613
17 2 0 0.001249617600
17 3 0 0.000411814936
17 4 0 0.001177933280
17 5 0 0.003028311500
17 6 0 0.001661997924
17 7 0 0.000352315302
17 8 0 0.001166100543
17 9 0 0.000078202094
17 10 0 0.001298196294
17 11 0 0.003318423832
17 12 0 0.001371723870
17 13 0 0.000092095284
17 14 0 0.000300150961
17 15 0 0.003740785690
17 16 0 0.000211476701
17 18 0 0.009416266373
17 19 0 0.002910317922
17 20 0 0.003297460998
17 21 0 0.000039008002
17 22 0 0.000063773391
17 23 0 0.000396870709
17 24 0 0.003800160340
17 25 0 0.002477336846
17 26 0 0.000319557451
17 27 0 0.000130781200
17 28 0 0.001686404839
17 29 0 0.000173383860
17 30 0 0.000035499442
17 31 0 0.000415857064
18 0 0 0.000111036209
18 1 0 0.001595005812
18 2 0 0.001802582604
18 3 0 0.000594046083
18 4 0 0.001699177444
18 5 0 0.004368361674
18 6 0 0.002397444263
18 7 0 0.000508217421
18 8 0 0.001682108634
18 9 0 0.000112807097
18 10 0 0.001872657729
18 11 0 0.004786850854
18 12 0 0.001978721800
18 13 0 0.000132848127
18 14 0 0.000432969976
18 15 0 0.005396110949
18 16 0 0.000305056701
18 17 0 0.004908115312
18 19 0 0.004198155067
18 20 0 0.004756611810
18 21 0 0.000056269331
18 22 0 0.000091993587
18 23 0 0.000572488924
18 24 0 0.005481759319
18 25 0 0.003573576672
18 26 0 0.000460963980
18 27 0 0.000188652845
18 28 0 0.002432651419
18 29 0 0.000250107497
18 30 0 0.000051208206
18 31 0 0.000599876882
19 0 0 0.000196612290
19 1 0 0.002824283610
19 2 0 0.003191840724
19 3 0 0.001051879939
19 4 0 0.003008740765
19 5 0 0.007735076694
19 6 0 0.004245164807
19 7 0 0.000899902761
19 8 0 0.002978516951
19 9 0 0.000199748010
19 10 0 0.003315923047
19 11 0 0.008476097273
19 12 0 0.003503731152
19 13 0 0.000235234747
19 14 0 0.000766661787
19 15 0 0.009554916729
19 16 0 0.000540165205
19 17 0 0.008690820768
19 18 0 0.024051535836
19 20 0 0.008422552869
19 21 0 0.000099636344
19 22 0 0.000162893438
19 23 0 0.001013708586
19 24 0 0.009706574663
19 25 0 0.006327747493
19 26 0 0.000816230890
19 27 0 0.000334048399
19 28 0 0.004307506269
19 29 0 0.000442866414
19 30 0 0.000090674590
19 31 0 0.001062204560
20 0 0 0.000249618002
20 1 0 0.003585696658
20 2 0 0.004052345372
20 3 0 0.001335461625
20 4 0 0.003819882559
20 5 0 0.009820415539
20 6 0 0.005389640476
20 7 0 0.001142512143
20 8 0 0.003781510553
20 9 0 0.000253599096
20 10 0 0.004209879682
20 11 0 0.010761211641
20 12 0 0.004448319933
20 13 0 0.000298652884
20 14 0 0.000973350055
20 15 0 0.012130875546
20 16 0 0.000685791103
20 17 0 0.011033823541
20 18 0 0.030535712262
20 19 0 0.009437777897
20 21 0 0.000126497815
20 22 0 0.000206808712
20 23 0 0.001286999463
20 24 0 0.012323419718
20 25 0 0.008033677268
20 26 0 0.001036282745
20 27 0 0.000424106214
20 28 0 0.005468788891
20 29 0 0.000562261033
20 30 0 0.000115120016
20 31 0 0.001348569714
21 0 0 0.000222919298
21 1 0 0.003202176836
21 2 0 0.003618913622
21 3 0 0.001192622993
21 4 0 0.003411314624
21 5 0 0.008770041125
21 6 0 0.004813173989
21 7 0 0.001020311049
21 8 0 0.003377046820
21 9 0 0.000226474582
21 10 0 0.003759598339
21 11 0 0.009610211328
21 12 0 0.003972535439
21 13 0 0.000266709495
21 14 0 0.000869242241
21 15 0 0.010833378385
21 16 0 0.000612440090
21 17 0 0.009853665137
21 18 0 0.027269666063
21 19 0 0.008428329734
21 20 0 0.009549502605
21 22 0 0.000184688815
21 23 0 0.001149344259
21 24 0 0.011005328370
21 25 0 0.007174409245
21 26 0 0.000925443761
21 27 0 0.000378744557
21 28 0 0.004883856828
21 29 0 0.000502122579
21 30 0 0.000102806981
21 31 0 0.001204329064
22 0 0 0.000093648521
22 1 0 0.001345236270
22 2 0 0.001520307627
22 3 0 0.000501021583
22 4 0 0.001433095172
22 5 0 0.003684299157
22 6 0 0.002022017071
22 7 0 0.000428633240
22 8 0 0.001418699248
22 9 0 0.000095142098
22 10 0 0.001579409354
22 11 0 0.004037255126
22 12 0 0.001668864349
22 13 0 0.000112044807
22 14 0 0.000365169149
22 15 0 0.004551108288
22 16 0 0.000257286422
22 17 0 0.004139530207
22 18 0 0.011456001887
22 19 0 0.003540746011
22 20 0 0.004011751358
22 21 0 0.000047457849
22 23 0 0.000482840163
22 24 0 0.004623344572
22 25 0 0.003013973316
22 26 0 0.000388779439
22 27 0 0.000159110799
22 28 0 0.002051710971
22 29 0 0.000210941975
22 30 0 0.000043189270
22 31 0 0.000505939310
23 0 0 0.000146501024
23 1 0 0.002104448517
23 2 0 0.002378325057
23 3 0 0.000783783601
23 4 0 0.002241892428
23 5 0 0.005763610502
23 6 0 0.003163184728
23 7 0 0.000670541380
23 8 0 0.002219371864
23 9 0 0.000148837532
23 10 0 0.002470782082
23 11 0 0.006315764561
23 12 0 0.002610722874
23 13 0 0.000175279640
23 14 0 0.000571260002
23 15 0 0.007119621509
23 16 0 0.000402491400
23 17 0 0.006475760724
23 18 0 0.017921436337
23 19 0 0.005539040134
23 20 0 0.006275867207
23 21 0 0.000074241679
23 22 0 0.000121376215
23 24 0 0.007232625852
23 25 0 0.004714972242
23 26 0 0.000608195253
23 27 0 0.000248908309
23 28 0 0.003209637002
23 29 0 0.000329991494
23 30 0 0.000067564038
23 31 0 0.000791476749
24 0 0 0.000415813830
24 1 0 0.005973055837
24 2 0 0.006750399571
24 3 0 0.002224612849
24 4 0 0.006363162865
24 5 0 0.016358854626
24 6 0 0.008978066630
24 7 0 0.001903197476
24 8 0 0.006299242752
24 9 0 0.000422445540
24 10 0 0.007012820328
24 11 0 0.017926033389
24 12 0 0.007410014254
24 13 0 0.000497496169
24 14 0 0.001621407158
24 15 0 0.020207620417
24 16 0 0.001142391267
24 17 0 0.018380150470
24 18 0 0.050866409455
24 19 0 0.015721456592
24 20 0 0.017812792738
24 21 0 0.000210720144
24 22 0 0.000344502087
24 23 0 0.002143884547
24 25 0 0.013382504846
24 26 0 0.001726240475
24 27 0 0.000706476408
24 28 0 0.009109912111
24 29 0 0.000936614796
24 30 0 0.000191766998
24 31 0 0.002246448312
25 0 0 0.000044261261
25 1 0 0.000635801320
25 2 0 0.000718545595
25 3 0 0.000236798688
25 4 0 0.000677326223
25 5 0 0.001741316614
25 6 0 0.000955669388
25 7 0 0.000202585661
25 8 0 0.000670522253
25 9 0 0.000044967172
25 10 0 0.000746478945
25 11 0 0.001908134798
25 12 0 0.000788758212
25 13 0 0.000052955929
25 14 0 0.000172590520
25 15 0 0.002150998097
25 16 0 0.000121601722
25 17 0 0.001956473244
25 18 0 0.005414469772
25 19 0 0.001673468845
25 20 0 0.001896080908
25 21 0 0.000022430084
25 22 0 0.000036670490
25 23 0 0.000228205572
25 24 0 0.002185139255
25 26 0 0.000183749491
25 27 0 0.000075200809
25 28 0 0.000969703667
25 29 0 0.000099697867
25 30 0 0.000020412619
25 31 0 0.000239122962
26 0 0 0.000190554745
26 1 0 0.002737268585
26 2 0 0.003093501414
26 3 0 0.001019471947
26 4 0 0.002916042690
26 5 0 0.007496762138
26 6 0 0.004114373012
26 7 0 0.000872177124
26 8 0 0.002886750059
26 9 0 0.000193593855
26 10 0 0.003213760811
26 11 0 0.008214952176
26 12 0 0.003395782625
26 13 0 0.000227987260
26 14 0 0.000743041250
26 15 0 0.009260533644
26 16 0 0.000523522936
26 17 0 0.008423060128
26 18 0 0.023310517835
26 19 0 0.007204662138
26 20 0 0.008163057453
26 21 0 0.000096566589
26 22 0 0.000157874757
26 23 0 0.000982476638
26 24 0 0.009407519060
26 25 0 0.006132792175
26 27 0 0.000323756504
26 28 0 0.004174793759
26 29 0 0.000429221880
26 30 0 0.000087880943
26 31 0 0.001029478471
27 0 0 0.000125824561
27 1 0 0.001807436587
27 2 0 0.002042659486
27 3 0 0.000673164083
27 4 0 0.001925482314
27 5 0 0.004950161723
27 6 0 0.002716747767
27 7 0 0.000575904335
27 8 0 0.001906140196
27 9 0 0.000127831305
27 10 0 0.002122067562
27 11 0 0.005424387364
27 12 0 0.002242257772
27 13 0 0.000150541499
27 14 0 0.000490635062
27 15 0 0.006114791738
27 16 0 0.000345685664
27 17 0 0.005561802425
27 18 0 0.015392089412
27 19 0 0.004757286157
27 20 0 0.005390120935
27 21 0 0.000063763559
27 22 0 0.000104245749
27 23 0 0.000648735836
27 24 0 0.006211847182
27 25 0 0.004049523317
27 26 0 0.000522357446
27 28 0 0.002756643987
27 29 0 0.000283418052
27 30 0 0.000058028369
27 31 0 0.000679771457
28 0 0 0.000126970627
28 1 0 0.001823899518
28 2 0 0.002061264931
28 3 0 0.000679295559
28 4 0 0.001943020457
28 5 0 0.004995249983
28 6 0 0.002741493106
28 7 0 0.000581149926
28 8 0 0.001923502163
28 9 0 0.000128995649
28 10 0 0.002141396291
28 11 0 0.005473795081
28 12 0 0.002262681247
28 13 0 0.000151912697
28 14 0 0.000495103983
28 15 0 0.006170487963
28 16 0 0.000348834322
28 17 0 0.005612461779
28 18 0 0.015532287364
28 19 0 0.004800617621
28 20 0 0.005439216538
28 21 0 0.000064344346
28 22 0 0.000105195265
28 23 0 0.000654644808
28 24 0 0.006268427431
28 25 0 0.004086408165
28 26 0 0.000527115308
28 27 0 0.000215725755
28 29 0 0.000285999549
28 30 0 0.000058556917
28 31 0 0.000685963116
29 0 0 0.000312121783
29 1 0 0.004483546974
29 2 0 0.005067043469
29 3 0 0.001669858190
29 4 0 0.004776372494
29 5 0 0.012279425331
29 6 0 0.006739194235
29 7 0 0.001428594594
29 8 0 0.004728392224
29 9 0 0.000317099735
29 10 0 0.005264024013
29 11 0 0.013455794645
29 12 0 0.005562169162
29 13 0 0.000373434889
29 14 0 0.001217074703
29 15 0 0.015168419287
29 16 0 0.000857511640
29 17 0 0.013796667947
29 18 0 0.038181785401
29 19 0 0.011800976091
29 20 0 0.013370792966
29 21 0 0.000158172582
29 22 0 0.000258593145
29 23 0 0.001609261212
29 24 0 0.015409176083
29 25 0 0.010045291847
29 26 0 0.001295765596
29 27 0 0.000530301448
29 28 0 0.006838161234
29 30 0 0.000143945807
29 31 0 0.001686248514
30 0 0 0.000171716510
30 1 0 0.002466662308
30 2 0 0.002787677972
30 3 0 0.000918686986
30 4 0 0.002627762811
30 5 0 0.006755632495
30 6 0 0.003707626240
30 7 0 0.000785953724
30 8 0 0.002601366049
30 9 0 0.000174455173
30 10 0 0.002896048529
30 11 0 0.007402822290
30 12 0 0.003060075673
30 13 0 0.000205448447
30 14 0 0.000669584218
30 15 0 0.008345037611
30 16 0 0.000471767477
30 17 0 0.007590356697
30 18 0 0.021006040854
30 19 0 0.006492409490
30 20 0 0.007356057878
30 21 0 0.000087020020
30 22 0 0.000142267264
30 23 0 0.000885349032
30 24 0 0.008477492053
30 25 0 0.005526504554
30 26 0 0.000712876696
30 27 0 0.000291749947
30 28 0 0.003762073793
30 29 0 0.000386789020
30 31 0 0.000927704265
31 0 0 0.000367500715
31 1 0 0.005279050703
31 2 0 0.005966075418
31 3 0 0.001966136655
31 4 0 0.005623831471
31 5 0 0.014458130874
31 6 0 0.007934911416
31 7 0 0.001682066307
31 8 0 0.005567338191
31 9 0 0.000373361891
31 10 0 0.006198005692
31 11 0 0.015843220245
31 12 0 0.006549049937
31 13 0 0.000439692441
31 14 0 0.001433017007
31 15 0 0.017859711290
31 16 0 0.001009657634
31 17 0 0.016244573783
31 18 0 0.044956277308
31 19 0 0.013894791668
31 20 0 0.015743136945
31 21 0 0.000186236719
31 22 0 0.000304474633
31 23 0 0.001894788118
31 24 0 0.018143184919
31 25 0 0.011827601071
31 26 0 0.001525669814
31 27 0 0.000624391414
31 28 0 0.008051437864
31 29 0 0.000827790185
31 30 0 0.000169485726
